transaction_id,date,store_id,product_id,quantity_sold,sales_amount
TXN001928,2026-05-25,3,11,1,35.0
TXN001928,2026-05-25,3,14,1,80.0
TXN001928,2026-05-25,3,32,2,240.0
TXN001929,2026-05-25,3,49,1,85.0
TXN001929,2026-05-25,3,15,1,110.0
TXN001929,2026-05-25,3,50,1,260.0
TXN001929,2026-05-25,3,32,1,120.0
TXN001930,2026-05-25,3,56,1,120.0
TXN001930,2026-05-25,3,1,2,128.0
TXN001930,2026-05-25,3,45,1,135.0
TXN001931,2026-05-25,3,16,2,240.0
TXN001932,2026-05-25,3,59,1,35.0
TXN001933,2026-05-25,3,25,1,280.0
TXN001934,2026-05-25,3,48,1,24.0
TXN001934,2026-05-25,3,8,1,84.0
TXN001934,2026-05-25,3,29,1,95.0
TXN001935,2026-05-25,3,32,1,120.0
TXN001935,2026-05-25,3,9,2,80.0
TXN001935,2026-05-25,3,48,3,72.0
TXN001935,2026-05-25,3,36,3,315.0
TXN001936,2026-05-26,1,21,1,310.0
TXN001936,2026-05-26,1,24,1,50.0
TXN001937,2026-05-26,1,39,1,140.0
TXN001937,2026-05-26,1,17,3,135.0
TXN001938,2026-05-26,1,11,1,35.0
TXN001939,2026-05-26,1,31,1,175.0
TXN001941,2026-05-26,1,45,1,135.0
TXN001941,2026-05-26,1,7,1,130.0
TXN001943,2026-05-26,1,41,1,90.0
TXN001943,2026-05-26,1,36,2,210.0
TXN001943,2026-05-26,1,57,2,180.0
TXN001944,2026-05-26,1,18,2,40.0
TXN001945,2026-05-26,1,47,1,165.0
TXN001945,2026-05-26,1,24,1,50.0
TXN001945,2026-05-26,1,40,1,65.0
TXN001945,2026-05-26,1,50,1,260.0
TXN001946,2026-05-26,1,7,1,130.0
TXN001946,2026-05-26,1,47,2,330.0
TXN001947,2026-05-26,1,7,1,130.0
TXN001947,2026-05-26,1,9,2,80.0
TXN001948,2026-05-26,1,43,1,240.0
TXN001948,2026-05-26,1,59,1,35.0
TXN001948,2026-05-26,1,31,1,175.0
TXN001948,2026-05-26,1,14,1,80.0
TXN001948,2026-05-26,1,11,1,35.0
TXN001950,2026-05-26,1,5,2,190.0
TXN001950,2026-05-26,1,58,2,50.0
TXN001951,2026-05-26,1,33,1,85.0
TXN001951,2026-05-26,1,49,1,85.0
TXN001951,2026-05-26,1,8,2,168.0
TXN001952,2026-05-26,1,46,2,96.0
TXN001952,2026-05-26,1,31,1,175.0
TXN001952,2026-05-26,1,23,1,25.0
TXN001953,2026-05-26,1,11,1,35.0
TXN001954,2026-05-26,1,36,2,210.0
TXN001954,2026-05-26,1,29,1,95.0
TXN001954,2026-05-26,1,32,1,120.0
TXN001954,2026-05-26,1,45,1,135.0
TXN001955,2026-05-26,1,12,1,90.0
TXN001955,2026-05-26,1,2,2,70.0
TXN001956,2026-05-26,1,36,3,315.0
TXN001957,2026-05-26,1,24,1,50.0
TXN001958,2026-05-26,1,13,2,120.0
TXN001959,2026-05-26,1,1,3,192.0
TXN001960,2026-05-26,1,39,1,140.0
TXN001961,2026-05-26,1,42,1,620.0
TXN001961,2026-05-26,1,18,2,40.0
TXN001962,2026-05-26,1,41,1,90.0
TXN001962,2026-05-26,1,4,1,140.0
TXN001963,2026-05-26,1,30,1,40.0
TXN001963,2026-05-26,1,12,1,90.0
TXN001963,2026-05-26,1,31,1,175.0
TXN001964,2026-05-26,1,58,1,25.0
TXN001964,2026-05-26,1,46,2,96.0
TXN001964,2026-05-26,1,10,1,45.0
TXN001964,2026-05-26,1,48,1,24.0
TXN001964,2026-05-26,1,12,2,180.0
TXN001965,2026-05-26,1,29,1,95.0
TXN001966,2026-05-26,1,55,1,30.0
TXN001967,2026-05-26,1,18,1,20.0
TXN001967,2026-05-26,1,55,1,30.0
TXN001967,2026-05-26,1,40,1,65.0
TXN001968,2026-05-26,1,47,1,165.0
TXN001968,2026-05-26,1,1,3,192.0
TXN001968,2026-05-26,1,43,2,480.0
TXN001969,2026-05-26,1,10,2,90.0
TXN001969,2026-05-26,1,47,1,165.0
TXN001969,2026-05-26,1,18,1,20.0
TXN001969,2026-05-26,1,6,2,60.0
TXN001969,2026-05-26,1,12,2,180.0
TXN001970,2026-05-26,1,41,1,90.0
TXN001970,2026-05-26,1,48,1,24.0
TXN001971,2026-05-26,1,18,2,40.0
TXN001971,2026-05-26,1,36,2,210.0
TXN001971,2026-05-26,1,23,1,25.0
TXN001972,2026-05-26,1,6,1,30.0
TXN001972,2026-05-26,1,8,2,168.0
TXN001973,2026-05-26,1,51,1,180.0
TXN001973,2026-05-26,1,1,3,192.0
TXN001974,2026-05-26,1,57,1,90.0
TXN001975,2026-05-26,2,54,2,70.0
TXN001975,2026-05-26,2,42,1,620.0
TXN001976,2026-05-26,2,4,1,140.0
TXN001977,2026-05-26,2,21,1,310.0
TXN001977,2026-05-26,2,27,1,40.0
TXN001977,2026-05-26,2,15,1,110.0
TXN001977,2026-05-26,2,54,1,35.0
TXN001978,2026-05-26,2,17,2,90.0
TXN001978,2026-05-26,2,6,1,30.0
TXN001978,2026-05-26,2,32,1,120.0
TXN001979,2026-05-26,2,54,1,35.0
TXN001980,2026-05-26,2,14,1,80.0
TXN001980,2026-05-26,2,28,1,75.0
TXN001980,2026-05-26,2,23,1,25.0
TXN001980,2026-05-26,2,42,1,620.0
TXN001981,2026-05-26,2,6,1,30.0
TXN001981,2026-05-26,2,33,1,85.0
TXN001981,2026-05-26,2,50,1,260.0
TXN001982,2026-05-26,2,43,2,480.0
TXN001982,2026-05-26,2,12,1,90.0
TXN001982,2026-05-26,2,9,1,40.0
TXN001983,2026-05-26,2,41,2,180.0
TXN001984,2026-05-26,2,27,1,40.0
TXN001984,2026-05-26,2,31,1,175.0
TXN001985,2026-05-26,2,11,1,35.0
TXN001985,2026-05-26,2,30,1,40.0
TXN001986,2026-05-26,2,30,1,40.0
TXN001986,2026-05-26,2,45,1,135.0
TXN001987,2026-05-26,2,3,1,115.0
TXN001988,2026-05-26,2,7,2,260.0
TXN001988,2026-05-26,2,27,1,40.0
TXN001988,2026-05-26,2,28,1,75.0
TXN001988,2026-05-26,2,18,1,20.0
TXN001989,2026-05-26,2,45,2,270.0
TXN001989,2026-05-26,2,13,1,60.0
TXN001989,2026-05-26,2,37,1,160.0
TXN001989,2026-05-26,2,49,2,170.0
TXN001990,2026-05-26,2,52,2,100.0
TXN001990,2026-05-26,2,23,1,25.0
TXN001991,2026-05-26,2,43,1,240.0
TXN001992,2026-05-26,2,13,1,60.0
TXN001992,2026-05-26,2,57,1,90.0
TXN001993,2026-05-26,2,16,1,120.0
TXN001993,2026-05-26,2,55,1,30.0
TXN001994,2026-05-26,2,44,1,580.0
TXN001995,2026-05-26,2,23,1,25.0
TXN001996,2026-05-26,2,59,1,35.0
TXN001997,2026-05-26,2,46,1,48.0
TXN001997,2026-05-26,2,16,1,120.0
TXN001997,2026-05-26,2,49,1,85.0
TXN001998,2026-05-26,2,53,1,40.0
TXN001999,2026-05-26,2,32,1,120.0
TXN001999,2026-05-26,2,43,1,240.0
TXN001999,2026-05-26,2,48,1,24.0
TXN002000,2026-05-26,2,12,1,90.0
TXN002000,2026-05-26,2,50,1,260.0
TXN002000,2026-05-26,2,16,1,120.0
TXN002000,2026-05-26,2,22,1,30.0
TXN002001,2026-05-26,2,13,1,60.0
TXN002001,2026-05-26,2,14,1,80.0
TXN002002,2026-05-26,2,10,1,45.0
TXN002002,2026-05-26,2,25,1,280.0
TXN002003,2026-05-26,2,34,1,190.0
TXN002003,2026-05-26,2,54,1,35.0
TXN002003,2026-05-26,2,7,1,130.0
TXN002004,2026-05-26,2,52,1,50.0
TXN002004,2026-05-26,2,1,2,128.0
TXN002004,2026-05-26,2,11,1,35.0
TXN002004,2026-05-26,2,21,1,310.0
TXN002005,2026-05-26,2,28,1,75.0
TXN002005,2026-05-26,2,50,1,260.0
TXN002005,2026-05-26,2,4,1,140.0
TXN002006,2026-05-26,2,33,1,85.0
TXN002007,2026-05-26,3,35,1,145.0
TXN002008,2026-05-26,3,22,1,30.0
TXN002009,2026-05-26,3,17,2,90.0
TXN002009,2026-05-26,3,13,1,60.0
TXN002009,2026-05-26,3,53,1,40.0
TXN002010,2026-05-26,3,4,1,140.0
TXN002011,2026-05-26,3,50,1,260.0
TXN002012,2026-05-26,3,29,2,190.0
TXN002013,2026-05-26,3,41,1,90.0
TXN002013,2026-05-26,3,3,1,115.0
TXN002014,2026-05-26,3,16,2,240.0
TXN002014,2026-05-26,3,12,1,90.0
TXN002014,2026-05-26,3,6,1,30.0
TXN002015,2026-05-26,3,45,2,270.0
TXN002016,2026-05-26,3,3,1,115.0
TXN002016,2026-05-26,3,5,1,95.0
TXN002018,2026-05-26,3,60,1,40.0
TXN002018,2026-05-26,3,41,1,90.0
TXN002018,2026-05-26,3,48,1,24.0
TXN002019,2026-05-26,3,47,1,165.0
TXN002019,2026-05-26,3,42,2,1240.0
TXN002020,2026-05-26,3,8,1,84.0
TXN002020,2026-05-26,3,51,2,360.0
TXN002021,2026-05-26,3,45,2,270.0
TXN002021,2026-05-26,3,52,1,50.0
TXN002022,2026-05-26,3,60,1,40.0
TXN002024,2026-05-26,3,19,1,110.0
TXN002025,2026-05-26,3,51,1,180.0
TXN002026,2026-05-26,3,30,1,40.0
TXN002026,2026-05-26,3,39,1,140.0
TXN002026,2026-05-26,3,51,1,180.0
TXN002027,2026-05-26,3,15,1,110.0
TXN002027,2026-05-26,3,2,1,35.0
TXN002028,2026-05-26,3,46,1,48.0
TXN002028,2026-05-26,3,53,1,40.0
TXN002029,2026-05-26,3,1,1,64.0
TXN002029,2026-05-26,3,22,1,30.0
TXN002029,2026-05-26,3,21,1,310.0
TXN002029,2026-05-26,3,53,1,40.0
TXN002030,2026-05-27,1,43,2,480.0
TXN002030,2026-05-27,1,55,1,30.0
TXN002031,2026-05-27,1,6,2,60.0
TXN002031,2026-05-27,1,14,1,80.0
TXN002031,2026-05-27,1,48,2,48.0
TXN002032,2026-05-27,1,2,2,70.0
TXN002032,2026-05-27,1,10,1,45.0
TXN002032,2026-05-27,1,40,1,65.0
TXN002033,2026-05-27,1,49,2,170.0
TXN002034,2026-05-27,1,16,1,120.0
TXN002034,2026-05-27,1,25,2,560.0
TXN002034,2026-05-27,1,59,1,35.0
TXN002034,2026-05-27,1,35,1,145.0
TXN002035,2026-05-27,1,14,1,80.0
TXN002035,2026-05-27,1,8,1,84.0
TXN002036,2026-05-27,1,50,1,260.0
TXN002036,2026-05-27,1,48,2,48.0
TXN002037,2026-05-27,1,49,1,85.0
TXN002037,2026-05-27,1,14,1,80.0
TXN002037,2026-05-27,1,27,1,40.0
TXN002038,2026-05-27,1,41,2,180.0
TXN002038,2026-05-27,1,43,1,240.0
TXN002039,2026-05-27,1,15,1,110.0
TXN002039,2026-05-27,1,55,3,90.0
TXN002039,2026-05-27,1,32,2,240.0
TXN002040,2026-05-27,1,19,2,220.0
TXN002040,2026-05-27,1,1,2,128.0
TXN002040,2026-05-27,1,35,1,145.0
TXN002040,2026-05-27,1,54,2,70.0
TXN002041,2026-05-27,1,42,3,1860.0
TXN002041,2026-05-27,1,27,1,40.0
TXN002042,2026-05-27,1,33,1,85.0
TXN002042,2026-05-27,1,6,1,30.0
TXN002042,2026-05-27,1,39,1,140.0
TXN002042,2026-05-27,1,47,1,165.0
TXN002043,2026-05-27,1,24,2,100.0
TXN002044,2026-05-27,1,36,2,210.0
TXN002044,2026-05-27,1,33,1,85.0
TXN002045,2026-05-27,1,60,2,80.0
TXN002046,2026-05-27,1,9,4,160.0
TXN002047,2026-05-27,1,30,1,40.0
TXN002048,2026-05-27,1,51,1,180.0
TXN002048,2026-05-27,1,12,2,180.0
TXN002049,2026-05-27,1,52,1,50.0
TXN002050,2026-05-27,1,54,1,35.0
TXN002050,2026-05-27,1,22,2,60.0
TXN002050,2026-05-27,1,56,2,240.0
TXN002050,2026-05-27,1,59,1,35.0
TXN002051,2026-05-27,1,25,1,280.0
TXN002051,2026-05-27,1,5,2,190.0
TXN002051,2026-05-27,1,51,2,360.0
TXN002052,2026-05-27,1,46,2,96.0
TXN002052,2026-05-27,1,2,1,35.0
TXN002052,2026-05-27,1,29,1,95.0
TXN002052,2026-05-27,1,53,2,80.0
TXN002054,2026-05-27,1,7,1,130.0
TXN002055,2026-05-27,1,55,1,30.0
TXN002055,2026-05-27,1,17,2,90.0
TXN002056,2026-05-27,1,47,1,165.0
TXN002057,2026-05-27,1,10,2,90.0
TXN002057,2026-05-27,1,59,1,35.0
TXN002057,2026-05-27,1,16,1,120.0
TXN002058,2026-05-27,1,22,1,30.0
TXN002059,2026-05-27,1,49,1,85.0
TXN002059,2026-05-27,1,16,1,120.0
TXN002059,2026-05-27,1,17,3,135.0
TXN002059,2026-05-27,1,22,2,60.0
TXN002060,2026-05-27,1,39,1,140.0
TXN002060,2026-05-27,1,3,1,115.0
TXN002060,2026-05-27,1,49,1,85.0
TXN002060,2026-05-27,1,9,3,120.0
TXN002061,2026-05-27,1,46,2,96.0
TXN002062,2026-05-27,1,46,2,96.0
TXN002062,2026-05-27,1,29,2,190.0
TXN002062,2026-05-27,1,44,1,580.0
TXN002063,2026-05-27,1,15,2,220.0
TXN002063,2026-05-27,1,2,1,35.0
TXN002064,2026-05-27,1,1,2,128.0
TXN002066,2026-05-27,1,60,1,40.0
TXN002066,2026-05-27,1,32,1,120.0
TXN002067,2026-05-27,1,22,2,60.0
TXN002068,2026-05-27,1,20,1,220.0
TXN002068,2026-05-27,1,14,1,80.0
TXN002069,2026-05-27,2,23,2,50.0
TXN002070,2026-05-27,2,54,1,35.0
TXN002071,2026-05-27,2,48,2,48.0
TXN002071,2026-05-27,2,13,1,60.0
TXN002071,2026-05-27,2,24,1,50.0
TXN002072,2026-05-27,2,55,1,30.0
TXN002072,2026-05-27,2,48,2,48.0
TXN002072,2026-05-27,2,35,1,145.0
TXN002072,2026-05-27,2,6,1,30.0
TXN002073,2026-05-27,2,52,1,50.0
TXN002073,2026-05-27,2,48,1,24.0
TXN002073,2026-05-27,2,12,1,90.0
TXN002074,2026-05-27,2,12,2,180.0
TXN002074,2026-05-27,2,39,1,140.0
TXN002074,2026-05-27,2,18,1,20.0
TXN002075,2026-05-27,2,58,2,50.0
TXN002076,2026-05-27,2,34,1,190.0
TXN002076,2026-05-27,2,20,1,220.0
TXN002077,2026-05-27,2,30,1,40.0
TXN002077,2026-05-27,2,7,1,130.0
TXN002078,2026-05-27,2,31,1,175.0
TXN002079,2026-05-27,2,14,1,80.0
TXN002079,2026-05-27,2,32,1,120.0
TXN002079,2026-05-27,2,20,1,220.0
TXN002080,2026-05-27,2,50,1,260.0
TXN002080,2026-05-27,2,42,1,620.0
TXN002081,2026-05-27,2,18,1,20.0
TXN002081,2026-05-27,2,41,1,90.0
TXN002081,2026-05-27,2,12,1,90.0
TXN002081,2026-05-27,2,22,1,30.0
TXN002082,2026-05-27,2,22,1,30.0
TXN002082,2026-05-27,2,18,2,40.0
TXN002082,2026-05-27,2,44,1,580.0
TXN002082,2026-05-27,2,36,2,210.0
TXN002083,2026-05-27,2,21,1,310.0
TXN002084,2026-05-27,2,5,1,95.0
TXN002084,2026-05-27,2,49,1,85.0
TXN002085,2026-05-27,2,53,1,40.0
TXN002085,2026-05-27,2,12,1,90.0
TXN002085,2026-05-27,2,7,1,130.0
TXN002086,2026-05-27,2,7,1,130.0
TXN002086,2026-05-27,2,44,1,580.0
TXN002086,2026-05-27,2,60,1,40.0
TXN002087,2026-05-27,2,55,1,30.0
TXN002088,2026-05-27,2,42,1,620.0
TXN002088,2026-05-27,2,39,2,280.0
TXN002088,2026-05-27,2,27,1,40.0
TXN002089,2026-05-27,2,10,1,45.0
TXN002090,2026-05-27,2,28,1,75.0
TXN002090,2026-05-27,2,26,1,450.0
TXN002091,2026-05-27,2,23,2,50.0
TXN002091,2026-05-27,2,42,1,620.0
TXN002091,2026-05-27,2,52,2,100.0
TXN002091,2026-05-27,2,9,2,80.0
TXN002092,2026-05-27,2,43,1,240.0
TXN002092,2026-05-27,2,46,2,96.0
TXN002094,2026-05-27,2,36,2,210.0
TXN002094,2026-05-27,2,48,1,24.0
TXN002094,2026-05-27,2,52,1,50.0
TXN002094,2026-05-27,2,14,1,80.0
TXN002095,2026-05-27,2,47,1,165.0
TXN002096,2026-05-27,2,43,1,240.0
TXN002096,2026-05-27,2,25,1,280.0
TXN002097,2026-05-27,3,7,1,130.0
TXN002098,2026-05-27,3,24,1,50.0
TXN002098,2026-05-27,3,60,1,40.0
TXN002098,2026-05-27,3,19,1,110.0
TXN002098,2026-05-27,3,8,2,168.0
TXN002099,2026-05-27,3,10,1,45.0
TXN002100,2026-05-27,3,13,1,60.0
TXN002100,2026-05-27,3,6,1,30.0
TXN002100,2026-05-27,3,16,1,120.0
TXN002101,2026-05-27,3,9,2,80.0
TXN002102,2026-05-27,3,55,1,30.0
TXN002102,2026-05-27,3,24,1,50.0
TXN002103,2026-05-27,3,21,1,310.0
TXN002104,2026-05-27,3,13,1,60.0
TXN002104,2026-05-27,3,46,1,48.0
TXN002105,2026-05-27,3,52,1,50.0
TXN002105,2026-05-27,3,32,3,360.0
TXN002106,2026-05-27,3,2,2,70.0
TXN002107,2026-05-27,3,51,1,180.0
TXN002107,2026-05-27,3,35,1,145.0
TXN002107,2026-05-27,3,32,1,120.0
TXN002108,2026-05-27,3,36,1,105.0
TXN002109,2026-05-27,3,35,1,145.0
TXN002111,2026-05-27,3,42,2,1240.0
TXN002111,2026-05-27,3,49,1,85.0
TXN002111,2026-05-27,3,50,2,520.0
TXN002112,2026-05-27,3,22,2,60.0
TXN002113,2026-05-27,3,30,1,40.0
TXN002113,2026-05-27,3,50,1,260.0
TXN002116,2026-05-27,3,1,1,64.0
TXN002117,2026-05-27,3,21,1,310.0
TXN002118,2026-05-27,3,35,1,145.0
TXN002119,2026-05-27,3,60,1,40.0
TXN002119,2026-05-27,3,23,1,25.0
TXN002119,2026-05-27,3,58,1,25.0
TXN002119,2026-05-27,3,46,1,48.0
TXN002120,2026-05-27,3,55,1,30.0
TXN002120,2026-05-27,3,3,1,115.0
TXN002120,2026-05-27,3,50,2,520.0
TXN002120,2026-05-27,3,9,2,80.0
TXN002120,2026-05-27,3,35,1,145.0
TXN002121,2026-05-27,3,11,1,35.0
TXN002122,2026-05-27,3,23,2,50.0
TXN002123,2026-05-27,3,8,1,84.0
TXN002123,2026-05-27,3,25,1,280.0
TXN002123,2026-05-27,3,2,1,35.0
TXN002124,2026-05-27,3,14,2,160.0
TXN002125,2026-05-27,3,59,1,35.0
TXN002125,2026-05-27,3,47,2,330.0
TXN002125,2026-05-27,3,8,1,84.0
TXN002126,2026-05-27,3,27,1,40.0
TXN002126,2026-05-27,3,14,1,80.0
TXN002127,2026-05-27,3,8,2,168.0
TXN002127,2026-05-27,3,30,1,40.0
TXN002128,2026-05-28,1,55,2,60.0
TXN002128,2026-05-28,1,7,1,130.0
TXN002128,2026-05-28,1,24,1,50.0
TXN002129,2026-05-28,1,15,1,110.0
TXN002129,2026-05-28,1,45,1,135.0
TXN002129,2026-05-28,1,6,1,30.0
TXN002130,2026-05-28,1,47,1,165.0
TXN002130,2026-05-28,1,42,1,620.0
TXN002130,2026-05-28,1,58,1,25.0
TXN002131,2026-05-28,1,12,2,180.0
TXN002131,2026-05-28,1,37,1,160.0
TXN002132,2026-05-28,1,49,1,85.0
TXN002132,2026-05-28,1,3,1,115.0
TXN002132,2026-05-28,1,39,1,140.0
TXN002133,2026-05-28,1,53,1,40.0
TXN002133,2026-05-28,1,11,1,35.0
TXN002133,2026-05-28,1,27,2,80.0
TXN002133,2026-05-28,1,12,2,180.0
TXN002134,2026-05-28,1,24,2,100.0
TXN002134,2026-05-28,1,57,2,180.0
TXN002135,2026-05-28,1,32,1,120.0
TXN002137,2026-05-28,1,40,1,65.0
TXN002137,2026-05-28,1,2,1,35.0
TXN002138,2026-05-28,1,59,1,35.0
TXN002138,2026-05-28,1,27,2,80.0
TXN002139,2026-05-28,1,47,1,165.0
TXN002139,2026-05-28,1,11,1,35.0
TXN002139,2026-05-28,1,7,2,260.0
TXN002139,2026-05-28,1,1,4,256.0
TXN002140,2026-05-28,1,27,2,80.0
TXN002140,2026-05-28,1,58,1,25.0
TXN002140,2026-05-28,1,35,1,145.0
TXN002141,2026-05-28,1,31,1,175.0
TXN002141,2026-05-28,1,58,1,25.0
TXN002141,2026-05-28,1,17,1,45.0
TXN002141,2026-05-28,1,9,2,80.0
TXN002143,2026-05-28,1,13,1,60.0
TXN002143,2026-05-28,1,9,2,80.0
TXN002143,2026-05-28,1,15,1,110.0
TXN002143,2026-05-28,1,33,1,85.0
TXN002144,2026-05-28,1,16,2,240.0
TXN002145,2026-05-28,1,17,2,90.0
TXN002145,2026-05-28,1,12,1,90.0
TXN002146,2026-05-28,1,43,2,480.0
TXN002146,2026-05-28,1,37,1,160.0
TXN002147,2026-05-28,1,48,2,48.0
TXN002148,2026-05-28,1,48,2,48.0
TXN002149,2026-05-28,1,51,1,180.0
TXN002150,2026-05-28,1,12,1,90.0
TXN002150,2026-05-28,1,1,3,192.0
TXN002152,2026-05-28,1,13,1,60.0
TXN002152,2026-05-28,1,41,1,90.0
TXN002153,2026-05-28,1,14,1,80.0
TXN002153,2026-05-28,1,30,1,40.0
TXN002153,2026-05-28,1,17,3,135.0
TXN002154,2026-05-28,1,22,1,30.0
TXN002154,2026-05-28,1,58,2,50.0
TXN002155,2026-05-28,1,43,1,240.0
TXN002156,2026-05-28,1,49,2,170.0
TXN002156,2026-05-28,1,17,3,135.0
TXN002157,2026-05-28,1,9,3,120.0
TXN002157,2026-05-28,1,7,2,260.0
TXN002157,2026-05-28,1,15,1,110.0
TXN002157,2026-05-28,1,30,3,120.0
TXN002157,2026-05-28,1,54,1,35.0
TXN002158,2026-05-28,1,56,1,120.0
TXN002159,2026-05-28,1,12,1,90.0
TXN002159,2026-05-28,1,26,1,450.0
TXN002159,2026-05-28,1,53,3,120.0
TXN002159,2026-05-28,1,57,2,180.0
TXN002159,2026-05-28,1,33,1,85.0
TXN002160,2026-05-28,1,34,1,190.0
TXN002160,2026-05-28,1,39,1,140.0
TXN002160,2026-05-28,1,50,1,260.0
TXN002161,2026-05-28,1,24,1,50.0
TXN002161,2026-05-28,1,35,1,145.0
TXN002161,2026-05-28,1,15,1,110.0
TXN002161,2026-05-28,1,45,1,135.0
TXN002162,2026-05-28,1,54,1,35.0
TXN002162,2026-05-28,1,60,1,40.0
TXN002163,2026-05-28,1,28,2,150.0
TXN002163,2026-05-28,1,55,1,30.0
TXN002163,2026-05-28,1,18,2,40.0
TXN002163,2026-05-28,1,4,2,280.0
TXN002164,2026-05-28,1,21,1,310.0
TXN002164,2026-05-28,1,9,3,120.0
TXN002164,2026-05-28,1,47,1,165.0
TXN002165,2026-05-28,1,47,2,330.0
TXN002166,2026-05-28,1,31,1,175.0
TXN002166,2026-05-28,1,53,2,80.0
TXN002167,2026-05-28,1,26,1,450.0
TXN002167,2026-05-28,1,51,1,180.0
TXN002168,2026-05-28,1,54,2,70.0
TXN002168,2026-05-28,1,23,3,75.0
TXN002169,2026-05-28,1,9,3,120.0
TXN002169,2026-05-28,1,58,2,50.0
TXN002170,2026-05-28,1,14,2,160.0
TXN002170,2026-05-28,1,29,2,190.0
TXN002171,2026-05-28,1,1,3,192.0
TXN002171,2026-05-28,1,8,2,168.0
TXN002172,2026-05-28,1,43,1,240.0
TXN002172,2026-05-28,1,29,2,190.0
TXN002173,2026-05-28,2,3,2,230.0
TXN002173,2026-05-28,2,25,1,280.0
TXN002173,2026-05-28,2,54,1,35.0
TXN002174,2026-05-28,2,57,1,90.0
TXN002175,2026-05-28,2,6,2,60.0
TXN002175,2026-05-28,2,56,1,120.0
TXN002177,2026-05-28,2,54,2,70.0
TXN002177,2026-05-28,2,47,1,165.0
TXN002177,2026-05-28,2,18,1,20.0
TXN002178,2026-05-28,2,23,2,50.0
TXN002178,2026-05-28,2,6,2,60.0
TXN002178,2026-05-28,2,1,3,192.0
TXN002179,2026-05-28,2,32,1,120.0
TXN002180,2026-05-28,2,36,2,210.0
TXN002180,2026-05-28,2,54,2,70.0
TXN002181,2026-05-28,2,3,1,115.0
TXN002181,2026-05-28,2,7,1,130.0
TXN002182,2026-05-28,2,24,1,50.0
TXN002183,2026-05-28,2,27,2,80.0
TXN002183,2026-05-28,2,53,2,80.0
TXN002183,2026-05-28,2,48,2,48.0
TXN002185,2026-05-28,2,43,1,240.0
TXN002185,2026-05-28,2,59,1,35.0
TXN002185,2026-05-28,2,2,1,35.0
TXN002185,2026-05-28,2,14,1,80.0
TXN002186,2026-05-28,2,52,1,50.0
TXN002186,2026-05-28,2,2,1,35.0
TXN002186,2026-05-28,2,47,1,165.0
TXN002186,2026-05-28,2,30,1,40.0
TXN002187,2026-05-28,2,18,1,20.0
TXN002187,2026-05-28,2,29,1,95.0
TXN002188,2026-05-28,2,50,1,260.0
TXN002188,2026-05-28,2,51,2,360.0
TXN002189,2026-05-28,2,49,1,85.0
TXN002189,2026-05-28,2,23,1,25.0
TXN002189,2026-05-28,2,50,2,520.0
TXN002189,2026-05-28,2,53,2,80.0
TXN002190,2026-05-28,2,48,2,48.0
TXN002190,2026-05-28,2,52,1,50.0
TXN002190,2026-05-28,2,54,1,35.0
TXN002190,2026-05-28,2,15,1,110.0
TXN002191,2026-05-28,2,40,1,65.0
TXN002191,2026-05-28,2,32,2,240.0
TXN002192,2026-05-28,2,22,2,60.0
TXN002192,2026-05-28,2,52,2,100.0
TXN002192,2026-05-28,2,29,1,95.0
TXN002193,2026-05-28,2,21,1,310.0
TXN002193,2026-05-28,2,2,2,70.0
TXN002194,2026-05-28,2,45,1,135.0
TXN002194,2026-05-28,2,42,1,620.0
TXN002194,2026-05-28,2,36,1,105.0
TXN002194,2026-05-28,2,49,2,170.0
TXN002195,2026-05-28,2,55,2,60.0
TXN002195,2026-05-28,2,17,2,90.0
TXN002195,2026-05-28,2,10,1,45.0
TXN002195,2026-05-28,2,46,2,96.0
TXN002196,2026-05-28,2,40,1,65.0
TXN002196,2026-05-28,2,6,1,30.0
TXN002197,2026-05-28,2,36,3,315.0
TXN002197,2026-05-28,2,10,1,45.0
TXN002198,2026-05-28,2,15,1,110.0
TXN002198,2026-05-28,2,54,1,35.0
TXN002198,2026-05-28,2,45,1,135.0
TXN002198,2026-05-28,2,16,1,120.0
TXN002199,2026-05-28,2,16,1,120.0
TXN002200,2026-05-28,2,36,2,210.0
TXN002200,2026-05-28,2,13,1,60.0
TXN002201,2026-05-28,2,48,1,24.0
TXN002201,2026-05-28,2,17,3,135.0
TXN002201,2026-05-28,2,46,1,48.0
TXN002201,2026-05-28,2,51,1,180.0
TXN002202,2026-05-28,2,21,1,310.0
TXN002203,2026-05-28,2,21,2,620.0
TXN002203,2026-05-28,2,56,1,120.0
TXN002204,2026-05-28,2,9,1,40.0
TXN002204,2026-05-28,2,7,1,130.0
TXN002204,2026-05-28,2,51,2,360.0
TXN002205,2026-05-28,2,47,2,330.0
TXN002205,2026-05-28,2,23,1,25.0
TXN002206,2026-05-28,2,15,1,110.0
TXN002206,2026-05-28,2,30,1,40.0
TXN002206,2026-05-28,2,37,1,160.0
TXN002207,2026-05-28,2,2,1,35.0
TXN002207,2026-05-28,2,36,1,105.0
TXN002208,2026-05-28,3,46,1,48.0
TXN002208,2026-05-28,3,10,2,90.0
TXN002208,2026-05-28,3,5,1,95.0
TXN002209,2026-05-28,3,17,1,45.0
TXN002209,2026-05-28,3,47,1,165.0
TXN002209,2026-05-28,3,2,1,35.0
TXN002210,2026-05-28,3,35,1,145.0
TXN002210,2026-05-28,3,45,1,135.0
TXN002211,2026-05-28,3,27,1,40.0
